fork_owner,fork_url,owner_type,created_at,pushed_at,size,stars,forks_of_fork,open_issues,has_homepage,is_archived
adriannoes,https://github.com/adriannoes/claude-code-templates,User,2025-09-20T14:48:25Z,2025-09-23T18:58:09Z,8006,0,0,0,True,False
sergelacombe,https://github.com/sergelacombe/claude-code-templates,User,2025-09-20T10:31:58Z,2025-09-19T23:36:45Z,7748,0,0,0,True,False
zeeneddie,https://github.com/zeeneddie/claude-code-templates,User,2025-09-20T08:01:35Z,2025-09-24T11:49:07Z,8006,0,0,0,True,False
cml3366,https://github.com/cml3366/claude-code-templates,User,2025-09-20T07:14:06Z,2025-09-19T23:36:45Z,7748,0,0,0,True,False
jimmykmoon,https://github.com/jimmykmoon/claude-code-templates,User,2025-09-20T06:58:46Z,2025-09-19T23:36:45Z,7748,0,0,0,True,False
actiondavestep,https://github.com/actiondavestep/claude-code-templates,User,2025-09-19T14:50:41Z,2025-09-18T18:41:35Z,7107,0,0,0,True,False
ssun3,https://github.com/ssun3/claude-code-templates,User,2025-09-19T12:53:10Z,2025-09-18T18:41:35Z,7107,0,0,0,True,False
ma-serra,https://github.com/ma-serra/claude-code-templates,User,2025-09-19T07:41:17Z,2026-01-15T03:31:57Z,19618,0,0,0,True,False
thargyi74,https://github.com/thargyi74/claude-code-templates,User,2025-09-19T04:42:06Z,2025-09-18T18:41:35Z,7107,0,0,0,True,False
xingsher,https://github.com/xingsher/claude-code-templates,User,2025-09-18T15:16:01Z,2025-09-18T14:39:23Z,7584,0,0,0,True,False
panditamey1,https://github.com/panditamey1/claude-code-templates,User,2025-09-18T11:54:45Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
MahaKoala,https://github.com/MahaKoala/claude-code-templates,User,2025-09-18T00:47:53Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
deangiberson,https://github.com/deangiberson/claude-code-templates,User,2025-09-17T20:49:11Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
jfontestad,https://github.com/jfontestad/ai-claude-code-templates,User,2025-09-17T18:24:37Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
jshrvs-dev,https://github.com/jshrvs-dev/claude-code-templates,User,2025-09-17T09:57:59Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
yjfkpyu,https://github.com/yjfkpyu/claude-code-templates,User,2025-09-17T01:10:39Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
yjinchoi,https://github.com/yjinchoi/claude-code-templates,User,2025-09-17T00:16:09Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
forks-jesus,https://github.com/forks-jesus/claude-code-templates,Organization,2025-09-16T23:13:02Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
deznode,https://github.com/deznode/claude-code-templates,Organization,2025-09-16T18:04:44Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
kyeongjun1007,https://github.com/kyeongjun1007/claude-code-templates,User,2025-09-16T17:03:28Z,2025-10-12T05:17:22Z,5124,0,0,0,True,False
caothetoan,https://github.com/caothetoan/claude-code-templates,User,2025-09-16T15:54:27Z,2025-09-16T12:33:05Z,6955,0,0,0,True,False
Kguswo,https://github.com/Kguswo/claude-code-templates,User,2025-09-16T12:04:07Z,2025-10-05T19:35:16Z,7665,0,0,0,True,False
tungvu82nt,https://github.com/tungvu82nt/claude-code-templates,User,2025-09-16T05:13:44Z,2025-09-15T19:57:53Z,6950,0,0,0,True,False
zeselassie,https://github.com/zeselassie/claude-code-templates,User,2025-09-16T03:53:12Z,2025-09-15T19:57:53Z,6950,0,0,0,True,False
nmncv,https://github.com/nmncv/claude-code-templates,User,2025-09-15T18:09:20Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
jpoley,https://github.com/jpoley/claude-code-templates,User,2025-09-15T13:50:54Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
dcmumby,https://github.com/dcmumby/claude-code-templates,User,2025-09-15T13:45:11Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
praveenvattem,https://github.com/praveenvattem/claude-code-templates,User,2025-09-15T12:14:10Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
sq92,https://github.com/sq92/claude-code-templates,User,2025-09-15T09:04:55Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
jimma,https://github.com/jimma/claude-code-templates,User,2025-09-15T03:14:29Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
Alitaliani,https://github.com/Alitaliani/claude-code-templates,User,2025-09-14T23:37:39Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
makerdude,https://github.com/makerdude/claude-code-templates,User,2025-09-14T21:35:38Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
claudecodesun,https://github.com/claudecodesun/claude-code-templates,User,2025-09-14T19:41:01Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
kumaresra,https://github.com/kumaresra/claude-code-templates,User,2025-09-14T17:38:04Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
levonk,https://github.com/levonk/claude-code-templates,User,2025-09-14T16:38:40Z,2025-09-27T23:32:22Z,5981,3,0,0,True,False
cipengxu,https://github.com/cipengxu/claude-code-templates,User,2025-09-14T12:05:54Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
pakloong,https://github.com/pakloong/claude-code-templates,User,2025-09-14T06:34:54Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
kipper13,https://github.com/kipper13/claude-code-templates,User,2025-09-14T05:55:03Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
mutekinootoko,https://github.com/mutekinootoko/claude-code-templates,User,2025-09-14T03:20:59Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
somsin,https://github.com/somsin/som-claude-code-templates,User,2025-09-14T03:18:46Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
Farhan4711,https://github.com/Farhan4711/claude-code-templates,User,2025-09-14T03:01:16Z,2025-09-13T14:14:11Z,6909,0,0,0,True,False
xingshuzc,https://github.com/xingshuzc/claude-code-templates,Organization,2025-09-13T14:17:18Z,2025-09-13T14:14:11Z,6165,0,0,0,True,False
michaelyoussef396,https://github.com/michaelyoussef396/claude-code-templates,User,2025-09-13T10:34:56Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
Flink-JP,https://github.com/Flink-JP/claude-code-templates,User,2025-09-13T08:46:15Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
skytow,https://github.com/skytow/claude-code-templates,User,2025-09-13T06:30:42Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
automate-platform,https://github.com/automate-platform/claude-code-templates,User,2025-09-13T01:16:10Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
cpiprint,https://github.com/cpiprint/claude-code-templates,User,2025-09-12T23:38:54Z,2025-09-11T19:00:52Z,6165,1,0,0,True,False
fcoartigas,https://github.com/fcoartigas/claude-code-templates,User,2025-09-12T23:12:49Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
andrelandgraf,https://github.com/andrelandgraf/claude-code-templates,User,2025-09-12T22:58:58Z,2025-09-12T23:33:38Z,5788,1,0,0,True,False
silvercodervt88,https://github.com/silvercodervt88/claude-code-templates,User,2025-09-12T22:32:40Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
RacIALab,https://github.com/RacIALab/claude-code-templates,User,2025-09-12T20:09:40Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
iaintheardofu,https://github.com/iaintheardofu/claude-code-templates,User,2025-09-12T18:40:23Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
Decentralized-Labs-Inc,https://github.com/Decentralized-Labs-Inc/claude-code-templates,Organization,2025-09-12T18:39:42Z,2026-01-15T04:05:01Z,18078,0,0,0,True,False
weizihua,https://github.com/weizihua/claude-code-templates,User,2025-09-12T16:35:41Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
prafullkotecha,https://github.com/prafullkotecha/aitmpl-claude-code-templates,User,2025-09-12T14:41:18Z,2025-10-10T02:37:02Z,9101,0,0,1,True,False
996user,https://github.com/996user/claude-code-templates,User,2025-09-12T14:33:07Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
coffeeisoxygen,https://github.com/coffeeisoxygen/claude-code-templates,User,2025-09-12T13:57:48Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
kevinpop,https://github.com/kevinpop/claude-code-templates,User,2025-09-12T13:09:07Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
madhulsachdeva,https://github.com/madhulsachdeva/claude-code-templates,User,2025-09-12T09:13:56Z,2025-09-11T19:00:52Z,6165,1,0,0,True,False
MHA535,https://github.com/MHA535/claude-code-templates,User,2025-09-12T07:56:25Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
ChoiYoonChang,https://github.com/ChoiYoonChang/claude-code-templates,User,2025-09-11T22:51:36Z,2025-09-11T19:00:52Z,6165,0,0,0,True,False
kellsaro,https://github.com/kellsaro/claude-code-templates,User,2025-09-11T13:32:49Z,2025-09-11T03:35:02Z,6107,0,0,0,True,False
lashimao,https://github.com/lashimao/claude-code-templates,User,2025-09-11T08:50:31Z,2025-09-11T03:35:02Z,6107,0,0,0,True,False
scottnaddle,https://github.com/scottnaddle/claude-code-templates,User,2025-09-10T23:57:15Z,2025-09-10T23:41:38Z,6092,1,0,0,True,False
johnd-369,https://github.com/johnd-369/claude-code-templates,User,2025-09-10T18:03:23Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
zfg88287508,https://github.com/zfg88287508/claude-code-templates,User,2025-09-10T15:31:01Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
Jeff9420,https://github.com/Jeff9420/claude-code-templates,User,2025-09-10T15:12:24Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
openai1998,https://github.com/openai1998/claude-code-templates,User,2025-09-10T09:55:00Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
farithjhg,https://github.com/farithjhg/claude-code-templates,User,2025-09-10T08:20:03Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
Kevin-wang-gmai,https://github.com/Kevin-wang-gmai/claude-code-templates,User,2025-09-10T07:41:44Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
glglvn12,https://github.com/glglvn12/claude-code-templates,User,2025-09-10T07:35:16Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
priest671,https://github.com/priest671/claude-code-templates,User,2025-09-10T06:47:13Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
gbulanov,https://github.com/gbulanov/claude-code-templates,User,2025-09-09T23:52:41Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
SeemNobody,https://github.com/SeemNobody/claude-code-templates,User,2025-09-09T23:48:08Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
chinaphp,https://github.com/chinaphp/claude-code-templates,User,2025-09-09T16:07:45Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
ProLoves,https://github.com/ProLoves/claude-code-templates,User,2025-09-09T12:46:22Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
shenduchat001,https://github.com/shenduchat001/claude-code-templates,User,2025-09-09T12:01:26Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
duanbiao2000,https://github.com/duanbiao2000/claude-code-templates,User,2025-09-09T04:15:01Z,2025-09-09T05:48:10Z,6341,0,0,0,True,False
bbuckli,https://github.com/bbuckli/claude-code-templates,User,2025-09-09T03:36:03Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
aasdpiao,https://github.com/aasdpiao/claude-code-templates,User,2025-09-09T01:52:58Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
stockelec,https://github.com/stockelec/claude-code-templates,User,2025-09-09T00:44:19Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
xnchu,https://github.com/xnchu/claude-code-templates,User,2025-09-08T23:00:28Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
bellyfat,https://github.com/bellyfat/claude-code-templates,User,2025-09-08T20:05:02Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
who-jonson,https://github.com/who-jonson/claude-code-templates,User,2025-09-08T00:56:53Z,2025-09-07T21:54:53Z,6714,0,0,0,True,False
odagora,https://github.com/odagora/claude-code-templates,User,2025-09-07T21:08:26Z,2025-09-07T21:07:38Z,6502,0,0,0,True,False
witcheng,https://github.com/witcheng/claude-extend-CCT,User,2025-09-07T17:26:51Z,2025-10-27T02:26:35Z,13966,0,0,0,True,False
tiefenthaler,https://github.com/tiefenthaler/claude-code-templates,User,2025-09-07T16:01:15Z,2025-09-30T21:16:14Z,6861,0,0,0,True,False
learn42030,https://github.com/learn42030/claude-code-templates,User,2025-09-07T08:53:11Z,2025-09-07T00:23:08Z,6415,0,0,0,True,False
amsminn,https://github.com/amsminn/claude-code-templates,User,2025-09-07T07:25:15Z,2025-09-07T00:23:08Z,6415,0,0,0,True,False
justSteve,https://github.com/justSteve/claude-code-templates,User,2025-09-06T21:45:20Z,2025-09-12T22:59:44Z,5779,0,0,0,True,False
terminalzzz,https://github.com/terminalzzz/claude-code-templates,User,2025-09-06T19:44:16Z,2025-09-06T18:21:10Z,5930,0,0,0,True,False
prayedbeto,https://github.com/prayedbeto/claude-code-templates,User,2025-09-06T18:38:07Z,2025-09-06T18:21:10Z,5930,0,0,0,True,False
cloudbuilderspa,https://github.com/cloudbuilderspa/claude-code-templates,User,2025-09-06T16:59:51Z,2025-09-05T12:20:47Z,5889,0,0,0,True,False
ivictivi,https://github.com/ivictivi/claude-code-templates,User,2025-09-06T15:09:25Z,2025-09-05T12:20:47Z,5889,0,0,0,True,False
khushil,https://github.com/khushil/claude-code-templates,User,2025-09-06T12:42:14Z,2025-09-05T12:20:47Z,5889,0,0,0,True,False
passeth,https://github.com/passeth/claude-code-templates,User,2025-09-06T07:08:34Z,2025-09-05T12:20:47Z,5889,0,0,0,True,False
KeQianWang,https://github.com/KeQianWang/claude-code-templates,User,2025-09-05T08:30:54Z,2025-09-05T01:51:00Z,5883,0,0,0,True,False
skokinkoba,https://github.com/skokinkoba/claude-code-templates,User,2025-09-05T07:50:54Z,2025-09-05T01:51:00Z,5883,0,0,0,True,False
TheCuriousWolf,https://github.com/TheCuriousWolf/claude-code-templates,User,2025-09-05T06:01:52Z,2025-09-05T01:51:00Z,5883,0,0,0,True,False
marklabz,https://github.com/marklabz/claude-code-templates,User,2025-09-05T01:16:33Z,2025-09-05T01:00:50Z,5821,1,0,0,True,False
alexfloripavieira,https://github.com/alexfloripavieira/claude-code-templates,User,2025-09-04T17:00:28Z,2025-09-04T16:20:30Z,5800,0,0,0,True,False
WookyoungWoody,https://github.com/WookyoungWoody/claude-code-templates,User,2025-09-04T11:52:28Z,2025-09-03T14:18:41Z,6518,0,0,0,True,False
davedicelis,https://github.com/davedicelis/claude-code-templates,User,2025-09-03T17:39:07Z,2025-09-03T14:18:41Z,6518,0,0,0,True,False
jeonghoKweon,https://github.com/jeonghoKweon/claude-code-templates,User,2025-09-03T11:47:10Z,2025-09-02T15:51:51Z,5924,0,0,0,True,False
nguyenngothuong,https://github.com/nguyenngothuong/claude-code-templates,User,2025-09-02T16:06:02Z,2025-09-02T15:51:51Z,6439,0,0,0,True,False
gonos2k,https://github.com/gonos2k/claude-code-templates,User,2025-09-02T12:13:54Z,2025-09-01T18:47:28Z,6427,0,0,0,True,False
Quexint,https://github.com/Quexint/claude-code-templates,User,2025-09-02T07:11:27Z,2025-09-01T18:47:28Z,6427,0,0,0,True,False
ParkSeWoo,https://github.com/ParkSeWoo/claude-code-templates,User,2025-08-31T13:57:59Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
joseluisinigo,https://github.com/joseluisinigo/claude-code-templates,User,2025-08-31T07:09:29Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
julibuilds,https://github.com/julibuilds/claude-code-templates,User,2025-08-30T23:31:09Z,2025-10-22T03:56:25Z,11943,0,0,0,True,False
HoodyBoss,https://github.com/HoodyBoss/claude-code-templates,User,2025-08-30T17:36:28Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
QuangAPL,https://github.com/QuangAPL/claude-code-templates,User,2025-08-30T16:15:15Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
siansiansu,https://github.com/siansiansu/claude-code-templates,User,2025-08-30T12:30:19Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
soma2000-lang,https://github.com/soma2000-lang/claude-code-templates,User,2025-08-29T15:50:59Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
codebyharshx,https://github.com/codebyharshx/claude-code-templates,User,2025-08-29T14:27:51Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
codesharpdev,https://github.com/codesharpdev/claude-code-templates,User,2025-08-29T14:27:03Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
1270011,https://github.com/1270011/claude-code-templates,User,2025-08-29T14:11:38Z,2025-08-28T21:18:28Z,5260,1,0,0,True,False
rohitg00,https://github.com/rohitg00/claude-code-templates,User,2025-08-29T13:34:15Z,2025-08-28T21:18:28Z,5260,1,0,0,True,False
hi2022dk,https://github.com/hi2022dk/claude-code-templates,User,2025-08-29T12:23:54Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
ApaDoctor,https://github.com/ApaDoctor/claude-code-templates,User,2025-08-29T10:52:53Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
imeneemloui95,https://github.com/imeneemloui95/claude-code-templates,User,2025-08-29T07:30:59Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
cucaireview,https://github.com/cucaireview/claude-code-templates,User,2025-08-29T07:20:21Z,2025-08-28T21:18:28Z,5260,0,0,0,True,False
vnsavitri,https://github.com/vnsavitri/claude-code-templates,User,2025-08-29T07:03:05Z,2025-09-08T11:27:04Z,6331,1,0,0,True,False
molivadatascience,https://github.com/molivadatascience/claude-code-templates,User,2025-08-28T18:34:24Z,2025-08-28T17:43:51Z,5247,0,0,0,True,False
rodrigo-missagia,https://github.com/rodrigo-missagia/claude-code-templates,User,2025-08-28T14:56:24Z,2025-08-28T04:01:57Z,5247,0,0,0,True,False
agpascoe,https://github.com/agpascoe/claude-code-templates,User,2025-08-28T13:43:47Z,2025-08-28T04:01:57Z,5247,0,0,0,True,False
Learning-ML-AI2025,https://github.com/Learning-ML-AI2025/claude-code-templates,Organization,2025-08-27T21:51:35Z,2025-08-27T18:45:10Z,4583,0,0,0,True,False
toolprint,https://github.com/toolprint/claude-code-templates,Organization,2025-08-27T19:50:25Z,2025-08-27T18:45:10Z,4583,0,0,0,True,False
tqiqbal,https://github.com/tqiqbal/claude-code-templates,User,2025-08-27T19:12:15Z,2025-08-27T18:45:10Z,5687,0,0,0,True,False
ajaypramod,https://github.com/ajaypramod/claude-code-templates,User,2025-08-27T18:46:02Z,2025-08-27T18:45:10Z,5687,0,0,0,True,False
raj-poojary,https://github.com/raj-poojary/claude-code-templates,User,2025-08-27T16:38:47Z,2025-08-27T15:40:13Z,5660,0,0,0,True,False
cpereiraweb,https://github.com/cpereiraweb/claude-code-templates,User,2025-08-27T15:59:51Z,2025-08-27T15:40:13Z,5660,3,0,0,True,False
wangzhilong710213,https://github.com/wangzhilong710213/claude-code-templates,User,2025-08-27T08:42:40Z,2025-08-27T00:21:45Z,5660,0,0,0,True,False
keros68,https://github.com/keros68/claude-code-templates,User,2025-08-27T01:21:05Z,2025-08-27T00:21:45Z,6331,0,0,0,True,False
bodnar-dev,https://github.com/bodnar-dev/claude-code-templates,Organization,2025-08-26T22:32:44Z,2025-09-28T05:20:02Z,7234,1,0,0,True,False
GRoberson,https://github.com/GRoberson/claude-code-templates,User,2025-08-26T11:56:27Z,2025-08-26T00:25:11Z,6331,0,0,0,True,False
saniis17,https://github.com/saniis17/claude-code-templates,User,2025-08-26T06:23:57Z,2025-08-26T00:25:11Z,6331,0,0,0,True,False
roshan-abady,https://github.com/roshan-abady/claude-code-templates,User,2025-08-26T05:23:58Z,2025-08-26T00:25:11Z,6331,0,0,0,True,False
JR-One-Yard,https://github.com/JR-One-Yard/claude-code-templates,User,2025-08-26T05:01:47Z,2025-08-26T00:25:11Z,6331,0,0,0,True,False
nek1987,https://github.com/nek1987/claude-code-templates,User,2025-08-25T19:00:23Z,2025-08-24T18:43:22Z,4901,0,0,0,True,False
CodingReallyNoob,https://github.com/CodingReallyNoob/claude-code-templates,User,2025-08-25T15:28:07Z,2025-08-24T18:43:22Z,4901,0,0,0,True,False
hexylab,https://github.com/hexylab/claude-code-templates,User,2025-08-25T10:59:20Z,2025-08-25T12:29:06Z,5124,0,0,0,True,False
devnoh,https://github.com/devnoh/claude-code-templates,User,2025-08-25T08:18:12Z,2026-01-15T04:01:14Z,18699,0,0,0,True,False
manasXP,https://github.com/manasXP/claude-code-templates,User,2025-08-25T05:56:12Z,2025-08-24T18:43:22Z,4901,0,0,0,True,False
hyeonLIB,https://github.com/hyeonLIB/claude-code-templates,User,2025-08-25T05:12:48Z,2025-08-24T18:43:22Z,4901,0,0,0,True,False
softctwo,https://github.com/softctwo/claude-code-templates,User,2025-08-25T01:29:28Z,2025-08-24T18:43:22Z,4901,0,0,0,True,False
septrcode,https://github.com/septrcode/claude-code-templates,User,2025-08-24T22:58:44Z,2025-08-24T18:43:22Z,4901,1,0,0,True,False
rahulkrishna493,https://github.com/rahulkrishna493/claude-code-templates,User,2025-08-24T12:30:07Z,2025-08-24T00:20:57Z,4770,0,0,0,True,False
hesreallyhim-forks,https://github.com/hesreallyhim-forks/claude-code-templates-fork,Organization,2025-08-24T08:55:07Z,2025-11-06T03:39:00Z,13614,0,0,0,True,False
